data;turno;hora;seq;operacao;produto;bico;quantidade;deposito;pessoa;documento;tipo_doc;data_doc;tributacao;preco_unit;valor;vendedor;abastecimento;hora_abastec;usuario;estacao;empresa;mlid;grid;conta;nr_item;produto_kit;produto_kit_id;encerrante;valor_desconto;preco_unit_orig;orcamento_produto;ponto;cupom_produto;medicao_sugerida;comanda;comanda_produto;departamento;mesa_produto;tipo_desconto;obs;preco_unit_venda;motivo_inventario;abastecimento_manual;preco_unit_base;preco_unit_prazo;preco_unit_bico;dia_fiscal;cst_pis;cst_cofins;natureza_receita;preco_unit_fiscal;numero_pedido;numero_item_pedido;relevante
05/08/2013;2;05/08/2013 15:10;147;V;10333;9;30.151;532080;NULL;798353;ECF;05/08/2013;60;1.99;60;3140485;593179;05/08/2013 15:05;LUIZFERNANDO;CONVEX-PC.WORKGROUP;56730;42955323242;42955323246;1.1.2.04;NULL;NULL;NULL;844772.69;0;1.99;NULL;NULL;42955323244;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;05/08/2013;4;4;61;NULL;NULL;NULL;NULL
05/08/2013;2;05/08/2013 15:14;157;V;17179869365;NULL;1;534526;NULL;;;NULL;60;6.75;6.75;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955323277;42955323339;1.1.2.05;NULL;NULL;NULL;NULL;0;6.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.75;NULL;NULL;6.75;0;0;05/08/2013;5;5;289;NULL;NULL;NULL;NULL
05/08/2013;3;05/08/2013 19:58;102;V;10334;14;23.412;532058;NULL;799712;ECF;05/08/2013;60;2.99;70;483175;593620;05/08/2013 19:55;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42955327014;42955327071;1.1.2.03;NULL;NULL;NULL;675691.18;0;2.99;NULL;NULL;42955327069;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;05/08/2013;4;4;51;NULL;NULL;NULL;NULL
05/08/2013;2;05/08/2013 20:00;807;V;10158;1;9.61;532054;NULL;798452;ECF;05/08/2013;60;2.99;28.73;NULL;593616;05/08/2013 19:52;LUIZFERNANDO;CONVEX-PC.WORKGROUP;56730;42955327111;42955327145;1.1.2.04;NULL;NULL;NULL;628688.49;0;2.99;NULL;NULL;42955327114;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;05/08/2013;4;4;51;NULL;NULL;NULL;NULL
05/08/2013;3;05/08/2013 22:44;206;V;10158;23;3.345;532055;NULL;799796;ECF;05/08/2013;60;2.99;10;NULL;593731;05/08/2013 22:03;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42955328413;42955328417;1.1.2.03;NULL;NULL;NULL;538764.11;0;2.99;NULL;NULL;42955328415;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;05/08/2013;4;4;51;NULL;NULL;NULL;NULL
05/08/2013;2;05/08/2013 23:24;1008;V;17179869341;NULL;1;534526;NULL;;;NULL;60;6.75;6.75;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955328563;42955328573;1.1.2.05;NULL;NULL;NULL;NULL;0;6.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.75;NULL;NULL;6.75;0;0;05/08/2013;5;5;289;NULL;NULL;NULL;NULL
06/08/2013;1;06/08/2013 09:24;330;V;8590857548;NULL;1;534526;NULL;;;NULL;60;6.5;6.5;NULL;NULL;NULL;CRISTIANE;POSTASANTAELISA.WORKGROUP;56730;42955330578;42955330630;1.1.2.05;NULL;NULL;NULL;NULL;0;6.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5;NULL;NULL;6.5;0;0;06/08/2013;5;5;289;NULL;NULL;NULL;NULL
06/08/2013;1;06/08/2013 09:30;340;V;10158;4;40.67;532054;NULL;799895;ECF;06/08/2013;60;2.99;121.6;NULL;594072;06/08/2013 08:59;VAGNER;USUARIO-PC.WORKGROUP;56730;42955330661;42955330686;1.1.2.03;NULL;NULL;NULL;626034.51;0;2.99;NULL;NULL;42955330671;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;06/08/2013;4;4;51;NULL;NULL;NULL;NULL
06/08/2013;1;06/08/2013 09:30;341;V;10158;4;3.8;532054;NULL;799895;ECF;06/08/2013;60;2.99;11.36;NULL;594080;06/08/2013 09:07;VAGNER;USUARIO-PC.WORKGROUP;56730;42955330661;42955330687;1.1.2.03;NULL;NULL;NULL;626038.32;0;2.99;NULL;NULL;42955330672;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;06/08/2013;4;4;51;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 12:05;8;V;10333;21;39.7;532093;273985;799974;ECF;06/08/2013;60;1.99;79;NULL;594286;06/08/2013 12:03;LUIZFERNANDO;USUARIO-PC.WORKGROUP;56730;42955332308;42955332320;1.1.2.03;NULL;NULL;NULL;730233.49;0;1.99;NULL;NULL;42955332310;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;06/08/2013;4;4;61;NULL;NULL;NULL;NULL
06/08/2013;1;06/08/2013 12:18;655;V;156852;NULL;1;534526;NULL;;;NULL;60;7.5;7.5;NULL;NULL;NULL;CRISTIANE;POSTASANTAELISA.WORKGROUP;56730;42955332428;42955332453;1.1.2.05;NULL;NULL;NULL;NULL;0;7.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.5;NULL;NULL;7.5;0;0;06/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 13:14;58;V;10158;20;1.34;532055;349855;800012;ECF;06/08/2013;60;2.99;4;NULL;594361;06/08/2013 13:12;LUIZFERNANDO;USUARIO-PC.WORKGROUP;56730;42955332927;42955332938;1.1.2.03;NULL;NULL;NULL;440948.98;0;2.99;NULL;NULL;42955332929;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;06/08/2013;4;4;51;NULL;NULL;NULL;NULL
06/08/2013;1;06/08/2013 14:28;778;V;4295603334;2;60.952;532057;NULL;798617;ECF;06/08/2013;60;2.69;163.96;NULL;594445;06/08/2013 14:06;ADEMAR;CONVEX-PC.WORKGROUP;56730;42955333909;42955333916;1.1.2.04;NULL;NULL;NULL;528639.83;0;2.69;NULL;NULL;42955333913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.69;NULL;NULL;0;0;0;06/08/2013;4;4;52;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 15:05;167;V;139225;NULL;2;534526;NULL;;;NULL;60;2.5;5;NULL;NULL;NULL;DANUBIA;POSTASANTAELISA.WORKGROUP;56730;42955334328;42955334330;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;06/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 15:14;174;V;10333;24;30.151;532093;NULL;800087;ECF;06/08/2013;60;1.99;60;NULL;594513;06/08/2013 14:51;LUIZFERNANDO;USUARIO-PC.WORKGROUP;56730;42955334301;42955334360;1.1.2.03;NULL;NULL;NULL;890337.19;0;1.99;NULL;NULL;42955334344;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;06/08/2013;4;4;61;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 15:23;212;V;10333;21;10.051;532093;NULL;800092;ECF;06/08/2013;60;1.99;20;NULL;594484;06/08/2013 14:27;LUIZFERNANDO;USUARIO-PC.WORKGROUP;56730;42955334454;42955334516;1.1.2.03;NULL;NULL;NULL;730537.68;0;1.99;NULL;NULL;42955334490;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;06/08/2013;4;4;61;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 15:30;249;V;17179869726;NULL;1;534526;NULL;;;NULL;60;2.8;2.8;NULL;NULL;NULL;DANUBIA;POSTASANTAELISA.WORKGROUP;56730;42955334631;42955334649;1.1.2.05;NULL;NULL;NULL;NULL;0;2.8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.8;NULL;NULL;2.8;0;0;06/08/2013;4;4;658;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 15:30;250;V;4642746;NULL;2;534526;NULL;;;NULL;60;2;4;NULL;NULL;NULL;DANUBIA;POSTASANTAELISA.WORKGROUP;56730;42955334631;42955334650;1.1.2.05;NULL;NULL;NULL;NULL;0;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;2;0;0;06/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 16:52;407;V;10333;12;40.8;532080;NULL;800146;ECF;06/08/2013;60;1.99;81.19;NULL;594664;06/08/2013 16:51;LUIZFERNANDO;USUARIO-PC.WORKGROUP;56730;42955335543;42955335547;1.1.2.03;NULL;NULL;NULL;1029227.42;0;1.99;NULL;NULL;42955335545;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;06/08/2013;4;4;61;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 17:21;449;V;158733;NULL;1;534526;NULL;;;NULL;60;3.5;3.5;NULL;NULL;NULL;DANUBIA;POSTASANTAELISA.WORKGROUP;56730;42955335746;42955335823;1.1.2.05;NULL;NULL;NULL;NULL;0;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.5;0;0;06/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 19:02;606;V;10965;NULL;1;57064;NULL;798685;ECF;06/08/2013;60;20;20;1507596;NULL;NULL;ADRIANO;CONVEX-PC.WORKGROUP;56730;42955336931;42955337010;1.1.2.04;NULL;NULL;NULL;NULL;0;20;NULL;NULL;42955336945;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20;NULL;NULL;20;0;0;06/08/2013;4;4;51;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 19:09;646;V;17179869272;NULL;2;534526;NULL;;;NULL;60;2;4;NULL;NULL;NULL;DANUBIA;POSTASANTAELISA.WORKGROUP;56730;42955337172;42955337186;1.1.2.05;NULL;NULL;NULL;NULL;0;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;2;0;0;06/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
06/08/2013;3;06/08/2013 21:37;157;V;10158;16;5.02;532055;NULL;800323;ECF;06/08/2013;60;2.99;15;483175;595007;06/08/2013 21:34;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42955338467;42955338478;1.1.2.03;NULL;NULL;NULL;334664.75;0;2.99;NULL;NULL;42955338469;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;06/08/2013;4;4;51;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 21:55;826;V;140646;NULL;2;534526;NULL;;;NULL;60;3;6;NULL;NULL;NULL;DANUBIA;POSTASANTAELISA.WORKGROUP;56730;42955338771;42955338794;1.1.2.05;NULL;NULL;NULL;NULL;0;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;3;0;0;06/08/2013;4;4;663;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 22:02;841;V;532149;27;12.84;532153;NULL;798722;ECF;06/08/2013;60;1.97;25.29;NULL;594977;06/11/2012 21:01;ADRIANO;CONVEX-PC.WORKGROUP;56730;42955338924;42955338928;1.1.2.04;NULL;NULL;NULL;353138.73;0;1.97;NULL;NULL;42955338926;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;06/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
06/08/2013;2;06/08/2013 22:26;925;V;10334;8;1.673;532058;NULL;798727;ECF;06/08/2013;60;2.99;5;218967;594993;06/08/2013 21:22;ADRIANO;CONVEX-PC.WORKGROUP;56730;42955339130;42955339247;1.1.2.04;NULL;NULL;NULL;589811.03;0;2.99;NULL;NULL;42955339160;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;06/08/2013;4;4;51;NULL;NULL;NULL;NULL
06/08/2013;3;06/08/2013 22:54;220;V;10158;4;6.691;532054;NULL;800369;ECF;06/08/2013;60;2.99;20;NULL;595100;06/08/2013 22:52;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42955339412;42955339418;1.1.2.03;NULL;NULL;NULL;626583.68;0;2.99;NULL;NULL;42955339415;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;06/08/2013;4;4;51;NULL;NULL;NULL;NULL
07/08/2013;1;07/08/2013 06:15;11;V;10334;11;6.69;532058;NULL;800382;ECF;07/08/2013;60;2.99;20;218975;595134;07/08/2013 06:10;FABIANO;USUARIO-PC.WORKGROUP;56730;42955339921;42955339931;1.1.2.03;NULL;NULL;NULL;660783.26;0;2.99;NULL;NULL;42955339926;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;07/08/2013;4;4;51;NULL;NULL;NULL;NULL
07/08/2013;1;07/08/2013 09:21;315;V;17179869762;NULL;1;534526;NULL;;;NULL;60;1.8;1.8;NULL;NULL;NULL;CRISTIANE;POSTASANTAELISA.WORKGROUP;56730;42955341755;42955341758;1.1.2.05;NULL;NULL;NULL;NULL;0;1.8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.8;NULL;NULL;1.8;0;0;07/08/2013;4;4;663;NULL;NULL;NULL;NULL
07/08/2013;1;07/08/2013 11:46;566;V;532149;27;9.58;532153;NULL;798831;ECF;07/08/2013;60;1.97;18.87;NULL;595517;07/11/2012 11:34;LUIZFERNANDO;CONVEX-PC.WORKGROUP;56730;42955343314;42955343377;1.1.2.04;NULL;NULL;NULL;353317.29;0;1.97;NULL;NULL;42955343321;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;07/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
07/08/2013;1;07/08/2013 11:52;578;V;10333;18;18.61;532093;NULL;800598;ECF;07/08/2013;60;1.99;37.03;218975;595534;07/08/2013 11:50;ADEMAR;USUARIO-PC.WORKGROUP;56730;42955343427;42955343434;1.1.2.03;NULL;NULL;NULL;933757.07;0;1.99;NULL;NULL;42955343432;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;07/08/2013;4;4;61;NULL;NULL;NULL;NULL
07/08/2013;1;07/08/2013 13:17;666;V;532149;28;8.9;532153;NULL;798855;ECF;07/08/2013;60;1.97;17.53;NULL;595660;07/11/2012 13:15;LUIZFERNANDO;CONVEX-PC.WORKGROUP;56730;42955344379;42955344383;1.1.2.04;NULL;NULL;NULL;650145.02;0;1.97;NULL;NULL;42955344381;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;07/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
07/08/2013;1;07/08/2013 13:37;709;V;10158;7;5.02;532054;NULL;798860;ECF;07/08/2013;60;2.99;15;218967;595676;07/08/2013 13:32;LUIZFERNANDO;CONVEX-PC.WORKGROUP;56730;42955344593;42955344635;1.1.2.04;NULL;NULL;NULL;297427.91;0;2.99;NULL;NULL;42955344617;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;07/08/2013;4;4;51;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 14:41;142;V;161392;NULL;1;534526;NULL;;;NULL;60;3.5;3.5;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955345411;42955345439;1.1.2.05;NULL;NULL;NULL;NULL;0;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.5;0;0;07/08/2013;4;4;658;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 14:53;161;V;17179869762;NULL;1;534526;NULL;;;NULL;60;1.8;1.8;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955345583;42955345585;1.1.2.05;NULL;NULL;NULL;NULL;0;1.8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.8;NULL;NULL;1.8;0;0;07/08/2013;4;4;663;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 16:16;333;V;42949680114;NULL;3;534526;NULL;;;NULL;60;2;6;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955346662;42955346664;1.1.2.05;NULL;NULL;NULL;NULL;0;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;2;0;0;07/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
11/05/2013;99;07/08/2013 15:42;9;M;532149;;-263.360.795;532153;102627;;;NULL;;0;0;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;NULL;5161929;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;-263.360.795;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL
28/05/2013;99;07/08/2013 15:59;5;M;10334;;4495;532058;102627;;;NULL;;0;0;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;NULL;5162111;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;4.533.278;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;4;4;51;NULL;NULL;NULL;NULL
22/06/2013;99;07/08/2013 16:18;2;M;10158;;5082;532055;102627;;;NULL;;0;0;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;NULL;5162397;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;5.083.306;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;4;4;51;NULL;NULL;NULL;NULL
06/07/2013;99;07/08/2013 16:40;1;M;10158;;4489;532054;102627;;;NULL;;0;0;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;NULL;5162620;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;4477.73;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;4;4;51;NULL;NULL;NULL;NULL
08/07/2013;99;07/08/2013 16:43;6;M;10333;;5459;532080;102627;;;NULL;;0;0;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;NULL;5162653;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;5.413.845;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;4;4;61;NULL;NULL;NULL;NULL
10/07/2013;99;07/08/2013 16:44;6;M;10333;;7232;532080;102627;;;NULL;;0;0;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;NULL;5162671;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;7.211.328;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;4;4;61;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 17:06;449;V;10333;6;15.076;532080;NULL;800858;ECF;07/08/2013;60;1.99;30;NULL;595967;07/08/2013 17:05;EDINEIS;USUARIO-PC.WORKGROUP;56730;42955347408;42955347412;1.1.2.03;NULL;NULL;NULL;886431.08;0;1.99;NULL;NULL;42955347410;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;07/08/2013;4;4;61;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 17:08;459;V;17179869290;NULL;1;534526;NULL;;;NULL;60;3;3;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955347437;42955347483;1.1.2.05;NULL;NULL;NULL;NULL;0;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;3;0;0;07/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 17:41;516;V;10333;24;25.126;532093;4294985449;800886;ECF;07/08/2013;60;1.99;50;NULL;596007;07/08/2013 17:41;EDINEIS;USUARIO-PC.WORKGROUP;56730;42955347776;42955347788;1.1.2.03;NULL;NULL;NULL;891923.23;0;1.99;NULL;NULL;42955347778;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;07/08/2013;4;4;61;NULL;NULL;NULL;NULL
05/08/2013;1;05/08/2013 17:48;843;E;27540;;40;57064;10089;262356;;02/08/2013;60;4.666.742;186.67;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;5162888;5162896;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;50;50;NULL;NULL;NULL;NULL;NULL
01/08/2013;1;01/08/2013 17:55;829;E;162575;;2;534526;86686;258738;;31/07/2013;60;12.82;25.64;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;5162964;5162987;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;73;73;NULL;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 19:37;669;V;10158;1;16.723;532054;NULL;798998;ECF;07/08/2013;60;2.99;50;NULL;596137;07/08/2013 19:11;ADRIANO;CONVEX-PC.WORKGROUP;56730;42955349196;42955349216;1.1.2.04;NULL;NULL;NULL;629635.8;0;2.99;NULL;NULL;42955349202;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;07/08/2013;4;4;51;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 20:16;710;V;156465;NULL;1;534526;NULL;;;NULL;60;4.5;4.5;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955349654;42955349672;1.1.2.05;NULL;NULL;NULL;NULL;0;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;4.5;0;0;07/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 20:25;715;V;532149;28;15.132;532153;NULL;799015;ECF;07/08/2013;60;1.97;29.81;NULL;596214;07/11/2012 20:22;ADRIANO;CONVEX-PC.WORKGROUP;56730;42955349713;42955349720;1.1.2.04;NULL;NULL;NULL;650392.33;0;1.97;NULL;NULL;42955349715;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;07/08/2013;1;1;NULL;NULL;NULL;NULL;NULL
07/08/2013;2;07/08/2013 20:26;720;V;17179869781;NULL;1;534526;NULL;;;NULL;60;5;5;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42955349739;42955349741;1.1.2.05;NULL;NULL;NULL;NULL;0;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;5;0;0;07/08/2013;4;4;658;NULL;NULL;NULL;NULL
07/08/2013;3;07/08/2013 22:07;189;V;10333;12;10.051;532080;NULL;801038;ECF;07/08/2013;60;1.99;20;3134522;596312;07/08/2013 22:02;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42955350380;42955350384;1.1.2.03;NULL;NULL;NULL;1030967.95;0;1.99;NULL;NULL;42955350382;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;07/08/2013;4;4;61;NULL;NULL;NULL;NULL
07/08/2013;3;07/08/2013 22:18;197;V;10158;13;6.69;532055;NULL;801043;ECF;07/08/2013;60;2.99;20;3480749;596324;07/08/2013 22:15;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42955350635;42955350639;1.1.2.03;NULL;NULL;NULL;361322.38;0;2.99;NULL;NULL;42955350637;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;07/08/2013;4;4;51;NULL;NULL;NULL;NULL
08/08/2013;1;08/08/2013 06:15;6;V;4295603334;5;100.041;532057;42953356361;801069;ECF;08/08/2013;60;2.69;269.11;NULL;596400;08/08/2013 06:14;VAGNER;USUARIO-PC.WORKGROUP;56730;42955351401;42955351414;1.1.2.03;NULL;NULL;NULL;359578.86;0;2.69;NULL;NULL;42955351403;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.69;NULL;NULL;0;0;0;08/08/2013;4;4;52;NULL;NULL;NULL;NULL
08/08/2013;1;08/08/2013 09:04;298;V;10333;18;7.538;532093;NULL;801159;ECF;08/08/2013;60;1.99;15;218975;596619;08/08/2013 09:03;VAGNER;USUARIO-PC.WORKGROUP;56730;42955353041;42955353045;1.1.2.03;NULL;NULL;NULL;934851.04;0;1.99;NULL;NULL;42955353043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;08/08/2013;4;4;61;NULL;NULL;NULL;NULL
08/08/2013;1;08/08/2013 10:40;444;V;10333;18;7.036;532093;349855;801211;ECF;08/08/2013;60;1.99;14;NULL;596739;08/08/2013 10:38;VAGNER;USUARIO-PC.WORKGROUP;56730;42955353967;42955353982;1.1.2.03;NULL;NULL;NULL;934982.28;0;1.99;NULL;NULL;42955353970;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;08/08/2013;4;4;61;NULL;NULL;NULL;NULL
07/08/2013;2;08/08/2013 10:50;941;V;32834;NULL;1;57064;NULL;;;NULL;;10;10;219025;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;5164492;5164493;1.1.2.03;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;4;4;51;NULL;NULL;NULL;NULL
08/08/2013;1;08/08/2013 11:12;515;V;4295603334;2;14.87;532057;NULL;799126;ECF;08/08/2013;60;2.69;40;NULL;596732;08/08/2013 10:34;ADEMAR;CONVEX-PC.WORKGROUP;56730;42955354308;42955354425;1.1.2.04;NULL;NULL;NULL;531384.84;0;2.69;NULL;NULL;42955354372;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.69;NULL;NULL;0;0;0;08/08/2013;4;4;52;NULL;NULL;NULL;NULL
08/08/2013;1;08/08/2013 11:16;527;V;140651;NULL;1;534526;NULL;;;NULL;60;3.5;3.5;NULL;NULL;NULL;CRISTIANE;POSTASANTAELISA.WORKGROUP;56730;42955354492;42955354495;1.1.2.05;NULL;NULL;NULL;NULL;0;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.5;0;0;08/08/2013;4;4;663;NULL;NULL;NULL;NULL
